Iteration	Posterior	Likelihood	Prior	alpha_cytb[1]	alpha_cytb[2]	branch_rates[1]	branch_rates[2]	branch_rates[3]	branch_rates[4]	branch_rates[5]	branch_rates[6]	branch_rates[7]	branch_rates[8]	branch_rates[9]	branch_rates[10]	branch_rates[11]	branch_rates[12]	branch_rates[13]	branch_rates[14]	branch_rates[15]	branch_rates[16]	branch_rates[17]	branch_rates[18]	branch_rates[19]	branch_rates[20]	branch_rates[21]	branch_rates[22]	branch_rates[23]	branch_rates[24]	branch_rates[25]	branch_rates[26]	branch_rates[27]	branch_rates[28]	branch_rates[29]	branch_rates[30]	branch_rates[31]	branch_rates[32]	branch_rates_mean	diversification	extant_mrca	extinction_rate	ln_branch_rates_mean	speciation_rate	turnover	variance_mean
86660	-4809.406	-4907.73	98.32388	0.285746	0.214168	0.00336786	0.0032461	0.0031845	0.00368508	0.00423816	0.0073481	0.00397972	0.00368288	0.00232696	0.00366775	0.00456636	0.00438175	0.00594352	0.00633961	0.0044361	0.00362225	0.00365268	0.00413962	0.00300779	0.00258292	0.00441667	0.00470349	0.00321853	0.00491782	0.00261384	0.00263504	0.00387463	0.00422893	0.0038233	0.00386543	0.00456099	0.00301011	0.003821912	0.002416229	73.76096	0.06301397	-5.567005	0.0654302	0.9630717	0.2251837
86680	-4810.63	-4914.235	103.6052	0.324299	0.270226	0.00459589	0.00438661	0.00275769	0.00437302	0.00436604	0.00419401	0.00253829	0.00431302	0.00269661	0.00341221	0.00403193	0.00316713	0.00572515	0.00419773	0.00333683	0.00395328	0.00334079	0.00285915	0.00491797	0.00355873	0.00431379	0.00419063	0.0026169	0.00345405	0.00234531	0.0044184	0.00327266	0.00333713	0.00276603	0.00260837	0.00491908	0.00334704	0.00373669	-0.03666525	96.238	0.05151502	-5.589555	0.01484977	3.469079	0.2521499
86700	-4818.452	-4909.791	91.33867	0.327236	0.208981	0.00419984	0.00287906	0.00464672	0.00436727	0.00380746	0.00527945	0.00260587	0.00342228	0.00254335	0.00316005	0.00387971	0.00739326	0.00622996	0.00325925	0.0040421	0.00334323	0.00349449	0.0024368	0.0037841	0.00430616	0.00666268	0.00815072	0.0043683	0.00401688	0.00428932	0.00431597	0.004021	0.00553207	0.00660811	0.00487471	0.00357225	0.00293214	0.003985949	-0.03328504	67.26492	0.05483413	-5.52498	0.02154908	2.544615	0.2681528
86720	-4826.996	-4921.811	94.81454	0.38333	0.274274	0.00498287	0.0035155	0.00519399	0.00324589	0.00365934	0.00398435	0.00290878	0.00468775	0.00263483	0.00454669	0.00272888	0.00571458	0.0048624	0.00468403	0.00242085	0.00442518	0.0040878	0.00289121	0.00477993	0.00693856	0.00562819	0.0041185	0.00450474	0.00453438	0.00417482	0.00395979	0.00368136	0.0044429	0.0028018	0.00466622	0.00476986	0.00254273	0.004115253	0.002127614	78.04736	0.08375561	-5.493055	0.08588322	0.9752267	0.2221953
86740	-4800.765	-4913.721	112.9557	0.302491	0.181004	0.00346148	0.00467103	0.00473485	0.00334639	0.00340485	0.0042824	0.00285609	0.00361457	0.00261573	0.00395989	0.00439018	0.00361884	0.00409787	0.004887	0.00442924	0.00390742	0.00355054	0.00310132	0.0039753	0.00347638	0.00358901	0.0055233	0.00387449	0.00351361	0.00305632	0.00334572	0.0032158	0.00351241	0.00317889	0.00403714	0.00380708	0.00358737	0.003916795	-0.04120768	119.1721	0.07992534	-5.542482	0.03871766	2.064312	0.1826886
86760	-4826.826	-4915.527	88.70057	0.248928	0.216115	0.0035186	0.00340049	0.00392594	0.00265404	0.00570055	0.00837103	0.00429651	0.0061739	0.00592636	0.0043309	0.00729096	0.00505767	0.00600331	0.00352563	0.00335872	0.00509833	0.00459633	0.00412645	0.00557432	0.00507973	0.00391455	0.00584132	0.00407831	0.00626373	0.00373148	0.00628605	0.00313317	0.00649711	0.00689403	0.00227627	0.00338254	0.00456094	0.004759636	-0.02727442	82.30316	0.1098101	-5.347584	0.08253563	1.330456	0.2694676
86780	-4814.403	-4912.146	97.74317	0.327552	0.232052	0.00520462	0.00386267	0.00404365	0.00375157	0.00384575	0.00331046	0.00295459	0.00421415	0.00341466	0.00422929	0.00419718	0.0049598	0.00402183	0.00518028	0.00343793	0.00702647	0.00409352	0.003473	0.00397135	0.00450982	0.00462543	0.00442265	0.00434833	0.00520114	0.00758173	0.00537139	0.00479906	0.00313028	0.00264002	0.00244838	0.005645	0.00380804	0.004171164	-0.0192137	84.05399	0.05468483	-5.47956	0.03547113	1.541672	0.2222783
86800	-4814.062	-4916.632	102.57	0.265146	0.262509	0.00388516	0.00246232	0.00332304	0.00340869	0.00329997	0.00398555	0.00264682	0.003278	0.00218098	0.00331313	0.00376275	0.00383291	0.00398554	0.00293262	0.00314952	0.00489362	0.00280896	0.00401384	0.00365091	0.00471711	0.00368018	0.0046196	0.00428917	0.00361954	0.00482039	0.00325395	0.0035369	0.00566712	0.00357063	0.00537738	0.00534116	0.00478621	0.003970612	-0.01255713	81.76761	0.02379653	-5.528835	0.01123939	2.117243	0.2025663
86820	-4823.184	-4916.004	92.8195	0.27454	0.23177	0.00265908	0.00386333	0.00330978	0.0036519	0.00272603	0.00434471	0.00282429	0.00289756	0.00263758	0.00304131	0.00352418	0.00905108	0.00496131	0.00386553	0.003685	0.00442046	0.00257089	0.00405253	0.00456866	0.00269061	0.00259548	0.00882762	0.00344622	0.00376193	0.00271629	0.00696701	0.00392638	0.00366955	0.00333701	0.00348644	0.00490558	0.00396747	0.003800219	0.005133523	70.00548	0.01802463	-5.572696	0.02315815	0.7783276	0.3147861
86840	-4807.078	-4898.196	91.11833	0.283054	0.229332	0.00448474	0.00563202	0.00452152	0.00339819	0.00472882	0.00760153	0.00277069	0.00280061	0.00202892	0.00417065	0.005486	0.00583621	0.00533011	0.00491888	0.00181119	0.00396144	0.0044073	0.00296678	0.00197087	0.00453808	0.00488174	0.00591625	0.00402673	0.00298651	0.00334381	0.00590105	0.00349026	0.00431732	0.00477796	0.00326786	0.00383509	0.00361595	0.003990437	-0.02975097	67.63639	0.05043985	-5.523854	0.02068888	2.438018	0.3337248
86860	-4814.937	-4913.322	98.38565	0.266688	0.228654	0.00236563	0.00389114	0.00290323	0.00262918	0.00418779	0.00449662	0.00292531	0.00328939	0.00209554	0.00419619	0.00446725	0.00689541	0.00581221	0.00282622	0.00249608	0.00340272	0.00322732	0.00260097	0.00358419	0.00296674	0.00346918	0.00427877	0.00399985	0.00381608	0.00332627	0.00486112	0.00300716	0.00450814	0.00442191	0.00554293	0.00412874	0.00368864	0.003876632	-0.005885255	72.37872	0.08569069	-5.552789	0.07980543	1.073745	0.2715564
86880	-4808.996	-4913	104.0039	0.313575	0.212056	0.00369119	0.00358307	0.00361713	0.00388889	0.00412793	0.00575993	0.0033681	0.00470382	0.00316566	0.00566655	0.00606616	0.00398466	0.0041739	0.00508821	0.00393569	0.00380694	0.0042792	0.00437121	0.00273169	0.00419053	0.00536072	0.00493083	0.00381339	0.00488901	0.00521841	0.00399595	0.00627534	0.00442685	0.0036838	0.00467344	0.00296268	0.00328838	0.004253773	-0.03699813	100.3621	0.08947987	-5.459949	0.05248175	1.704971	0.2172569
86900	-4795.985	-4921.911	125.9259	0.357782	0.239522	0.00437704	0.00472564	0.00413057	0.00399487	0.00470313	0.00437584	0.00461557	0.00416656	0.00468116	0.00489121	0.00484633	0.00438557	0.00486642	0.00469364	0.00424366	0.00510482	0.00467186	0.00439104	0.00423997	0.00529063	0.00521805	0.00392791	0.0047561	0.00476932	0.00411952	0.00444811	0.00418746	0.00507006	0.00488348	0.00504421	0.00544576	0.00543454	0.004410521	-0.0372757	81.22525	0.07221517	-5.423762	0.03493946	2.066865	0.1000577
86920	-4793.371	-4915.899	122.528	0.304598	0.244242	0.00460389	0.00483875	0.00462839	0.00501196	0.00402782	0.00529429	0.00355109	0.00534854	0.00411521	0.00466797	0.00419625	0.00447701	0.00475013	0.00379456	0.00444933	0.00467754	0.00472124	0.00552188	0.00416142	0.00465804	0.00478951	0.00438046	0.00470902	0.00543675	0.00416245	0.0047347	0.00475002	0.00371581	0.00506875	0.00427108	0.00552	0.00390383	0.004540017	-0.03983388	72.83145	0.05854786	-5.394825	0.01871399	3.128561	0.09820514
86940	-4789.768	-4912.701	122.9336	0.264142	0.229876	0.00457564	0.00333085	0.00333222	0.00319621	0.00357775	0.00470654	0.00400622	0.0040205	0.00352973	0.00446445	0.00355755	0.00336653	0.00424542	0.0038013	0.00382552	0.00376541	0.00348834	0.00318136	0.00428785	0.00323349	0.00372687	0.00400766	0.00470716	0.00492318	0.00461008	0.00394249	0.00384459	0.00415118	0.00397732	0.00388223	0.0049282	0.00377908	0.003918242	-0.02945731	87.69212	0.07579766	-5.542112	0.04634035	1.635673	0.1305435
86960	-4788.945	-4913.569	124.6231	0.335566	0.234124	0.00512979	0.0042432	0.00451346	0.00485611	0.0051808	0.00592381	0.0046399	0.00472777	0.00386941	0.00402074	0.00537036	0.00394295	0.00531369	0.00497916	0.00483778	0.00529749	0.00464455	0.00462083	0.00407636	0.00445864	0.00460122	0.00595247	0.0050245	0.00487893	0.00501228	0.00516063	0.00462432	0.00517824	0.00451278	0.00468421	0.00423621	0.00472658	0.004809053	-0.01959376	85.02049	0.0366933	-5.337255	0.01709954	2.145865	0.1012899
86980	-4787.662	-4923.776	136.1141	0.277918	0.198792	0.00485896	0.00461821	0.00504873	0.0041488	0.00425027	0.00497311	0.00438008	0.00460304	0.00429699	0.00491466	0.00475889	0.00530067	0.00466783	0.00537578	0.00494406	0.00487554	0.00510113	0.00479739	0.0048565	0.0051669	0.00463333	0.00500159	0.00495891	0.00446282	0.00475944	0.00418361	0.00483822	0.0044692	0.00423244	0.00507312	0.00488632	0.00461666	0.004798452	-0.01562338	94.83166	0.02152081	-5.339462	0.00589743	3.649184	0.07239713
87000	-4776.842	-4921.533	144.6913	0.346385	0.246713	0.00440362	0.00396957	0.0046664	0.00494348	0.00456654	0.00457312	0.00448713	0.00426911	0.004563	0.00440831	0.00431784	0.00478195	0.00500708	0.00425197	0.00468469	0.00458115	0.00468093	0.00464939	0.00486642	0.00458781	0.00458653	0.0040925	0.00420553	0.00443655	0.00452136	0.00417416	0.00455922	0.00492066	0.00440061	0.00437142	0.00411721	0.00435349	0.004492622	-0.01064376	84.66113	0.01553088	-5.405319	0.004887114	3.177924	0.05271937
87020	-4774.39	-4920.448	146.0583	0.289294	0.215447	0.00440041	0.0044904	0.00423788	0.00468093	0.00430208	0.00452414	0.00427244	0.00434573	0.00432777	0.0040357	0.00437192	0.00448393	0.00450627	0.00467049	0.00483755	0.00450069	0.00398591	0.00449271	0.0047403	0.00402753	0.00436628	0.00443175	0.00407876	0.00420485	0.00418881	0.00459845	0.0050756	0.00453609	0.00464953	0.00447447	0.00419656	0.00432011	0.004449461	-0.01288241	82.14174	0.04975198	-5.414972	0.03686957	1.349405	0.04985418
87040	-4784.764	-4922.5	137.736	0.343824	0.216187	0.00461724	0.00453737	0.00433802	0.00481978	0.00464071	0.00501505	0.00458679	0.00449536	0.00447053	0.00434864	0.0043973	0.00409708	0.00414009	0.00450218	0.00417973	0.00408834	0.00430656	0.00438794	0.0043055	0.00487818	0.00506206	0.00466275	0.00424022	0.00435793	0.00486031	0.00418235	0.00457932	0.00514386	0.00446444	0.00426251	0.00511906	0.00426282	0.0044291	-0.0128229	91.77286	0.02257529	-5.419559	0.009752389	2.314847	0.07723435
87060	-4801.117	-4913.828	112.7113	0.342307	0.233768	0.0044499	0.00528248	0.00439991	0.00393695	0.0041872	0.00590654	0.00484557	0.00599466	0.00405439	0.00489317	0.00655101	0.00571741	0.00508295	0.00524653	0.00510163	0.00536583	0.00527973	0.00509953	0.00443815	0.00418148	0.00467119	0.00550298	0.0051423	0.00529047	0.00430837	0.00459805	0.00401017	0.00488238	0.00467201	0.00488957	0.00469545	0.00511239	0.004675586	-0.05045984	83.61085	0.09979957	-5.365401	0.04933974	2.022702	0.1590345
87080	-4810.017	-4914.9	104.8829	0.268045	0.231728	0.00464232	0.00398826	0.00479456	0.00478185	0.00554554	0.00529374	0.00412061	0.00430876	0.00382534	0.0036975	0.00440847	0.00523104	0.00424648	0.0051967	0.00378208	0.0042451	0.00498613	0.00559878	0.0034568	0.00514421	0.00576837	0.00524993	0.00650614	0.00624877	0.00615008	0.00520794	0.00423311	0.00664483	0.00335779	0.00527182	0.00408349	0.00367882	0.004784743	-0.02274381	70.87653	0.06938612	-5.342323	0.04664231	1.487622	0.1986881
87100	-4796.99	-4920.083	123.0928	0.320181	0.271177	0.003994	0.00316905	0.00346366	0.00324675	0.00419523	0.00390282	0.00345872	0.00290856	0.00353886	0.00490068	0.00421122	0.00425714	0.00432336	0.00388168	0.00351141	0.00422497	0.00341593	0.00401551	0.00368363	0.00404218	0.00373196	0.00408821	0.00396559	0.00484463	0.00318132	0.00381328	0.00313631	0.00365727	0.00385962	0.0029972	0.00445504	0.00421683	0.003841644	-0.01310893	68.9503	0.1272376	-5.561855	0.1141287	1.114861	0.121368
87120	-4805	-4908.924	103.9236	0.297981	0.208183	0.00473471	0.00306184	0.00355063	0.00341787	0.00424862	0.00772357	0.00288685	0.00312379	0.00332764	0.00427731	0.0038989	0.00370851	0.00432989	0.00450144	0.00345207	0.00419587	0.0032965	0.00324951	0.00371874	0.00337804	0.00521746	0.00535496	0.00379253	0.00388539	0.00369877	0.00362976	0.00401332	0.00469208	0.00518237	0.00387125	0.00539674	0.00546545	0.004202192	-0.02564525	104.7239	0.03237291	-5.472149	0.006727657	4.811914	0.1886947
87140	-4826.044	-4911.371	85.32702	0.301228	0.215816	0.00373945	0.00271968	0.00338921	0.00358875	0.00318668	0.00755318	0.00467998	0.00387372	0.00255669	0.00336711	0.00469998	0.00369727	0.00393408	0.00286099	0.005774	0.00535956	0.00536217	0.0029775	0.00470797	0.0059721	0.00756684	0.00600333	0.00564754	0.00843134	0.00409356	0.0077045	0.00627258	0.00377851	0.00483595	0.00386018	0.00328212	0.00206095	0.004370085	-0.02791026	85.54204	0.07331119	-5.432973	0.04540093	1.614751	0.3378867
87160	-4811.382	-4907.574	96.19227	0.267194	0.273876	0.0065482	0.00444652	0.00403106	0.00413891	0.00536872	0.0069597	0.00398159	0.00416881	0.00358338	0.00383054	0.00824426	0.00615246	0.0059081	0.0052653	0.00351737	0.00627528	0.00473118	0.00561794	0.00610539	0.00403021	0.00431134	0.00484092	0.00481709	0.00394383	0.00646709	0.00431844	0.00327771	0.0052485	0.00629247	0.00579497	0.00388444	0.00403285	0.005005706	-0.03440372	68.26999	0.07491738	-5.297177	0.04051366	1.849188	0.2620839
87180	-4805.767	-4920.951	115.1837	0.27772	0.215894	0.00407755	0.00491657	0.0045263	0.00391189	0.00491726	0.00549537	0.00417364	0.0035085	0.00448213	0.00367278	0.00450146	0.0051609	0.00494122	0.00454034	0.004517	0.00500365	0.0053727	0.00538711	0.00450731	0.00353764	0.0046838	0.00411331	0.00420589	0.00462428	0.00481609	0.00357942	0.0041344	0.0064104	0.00451769	0.00359544	0.00441572	0.00480234	0.004343811	-0.01711561	70.09933	0.09838102	-5.439003	0.08126541	1.210614	0.1292994
87200	-4818.713	-4914.937	96.22449	0.35159	0.257307	0.0070862	0.00533819	0.00450772	0.00486407	0.00556426	0.00623126	0.00550817	0.00392881	0.00301601	0.00448681	0.00568719	0.00518251	0.00600955	0.00867652	0.00465744	0.00580826	0.00378134	0.00357353	0.00640831	0.00370248	0.00510476	0.00508286	0.00399886	0.00525894	0.00484637	0.00426983	0.00372887	0.00712304	0.00407009	0.00492558	0.00528143	0.00385532	0.004874905	-0.02126024	77.73431	0.09133949	-5.323655	0.07007925	1.303374	0.1966061
87220	-4822.186	-4914.683	92.49659	0.297725	0.192114	0.00484758	0.00407823	0.00505999	0.0034273	0.00294842	0.00363417	0.00320043	0.00417507	0.0024949	0.00350213	0.00677264	0.00701098	0.00230404	0.00557902	0.00248985	0.00518898	0.00403729	0.00251046	0.00524613	0.00606751	0.00321083	0.00631501	0.00299787	0.0035889	0.00336789	0.00425772	0.00370929	0.00472611	0.00344041	0.00326317	0.00302533	0.00566595	0.004011178	-0.01184111	73.21235	0.03961931	-5.51867	0.0277782	1.426274	0.2459028
87240	-4811.713	-4921.624	109.911	0.312624	0.218626	0.00393022	0.00567123	0.00418494	0.00495672	0.00371351	0.00481227	0.00387522	0.00547535	0.00276776	0.0036916	0.00389428	0.00467193	0.00441552	0.00394372	0.00415514	0.00392688	0.00297395	0.004149	0.00546304	0.00435314	0.00501267	0.00486883	0.00577027	0.00333909	0.00464129	0.0039684	0.00461102	0.00505243	0.00429005	0.00469637	0.00450751	0.00333492	0.004226982	-0.01699786	71.89279	0.08159152	-5.466267	0.06459366	1.263151	0.1592346
87260	-4807.392	-4922.743	115.352	0.244432	0.272418	0.00551861	0.00438678	0.00413688	0.0041164	0.00476274	0.0052568	0.00555004	0.00458367	0.00363467	0.00378654	0.00358661	0.00617931	0.00417989	0.00512954	0.00438415	0.00411304	0.00392405	0.00428888	0.00534961	0.00525163	0.00455814	0.00535543	0.00519704	0.00498856	0.00432851	0.00512339	0.00420436	0.00484243	0.00602446	0.00522848	0.004677	0.0039922	0.004668532	-0.01463361	67.172	0.02707778	-5.366911	0.01244417	2.175941	0.1320198
87280	-4814.102	-4914.571	100.469	0.309431	0.19875	0.00418699	0.00674633	0.00345319	0.00378145	0.00387186	0.00625683	0.00425717	0.00361142	0.00364497	0.00429582	0.00557023	0.00424173	0.00649291	0.00412974	0.00338743	0.00492649	0.00394362	0.00442407	0.00539151	0.0038972	0.00561694	0.00491582	0.00511923	0.00575798	0.00548081	0.00386979	0.00395552	0.0076376	0.00337692	0.00403538	0.0060086	0.00546512	0.00477578	-0.0183106	69.88586	0.04191066	-5.344198	0.02360006	1.775871	0.1832427
87300	-4814.901	-4917.951	103.0499	0.365282	0.215084	0.00417317	0.0055176	0.00496559	0.00533576	0.00435695	0.00735732	0.00398573	0.00562624	0.00484125	0.0041326	0.00539819	0.00401889	0.00629677	0.00480215	0.00467929	0.00471678	0.00522003	0.00684522	0.00748746	0.00593045	0.00491219	0.00558244	0.00591118	0.006378	0.00379435	0.0043946	0.00559302	0.0036593	0.00431994	0.00602464	0.0060983	0.00540998	0.005301954	-0.02689105	79.49279	0.05141512	-5.23968	0.02452408	2.096516	0.1668238
87320	-4827.454	-4917.245	89.79074	0.296942	0.277894	0.00476195	0.00478659	0.00532634	0.00597735	0.00537604	0.00670633	0.00400188	0.00582461	0.00343952	0.00418981	0.00542087	0.00447008	0.00447278	0.00535159	0.00560179	0.00698161	0.00304251	0.00357899	0.00463587	0.00443925	0.00590775	0.00847694	0.00589553	0.00553765	0.00408142	0.00456768	0.00433506	0.00781388	0.00404069	0.00396231	0.00599349	0.0029694	0.005144501	-0.06070851	76.29581	0.1012123	-5.269827	0.04050378	2.498836	0.3520769
87340	-4828.184	-4916.287	88.10266	0.302291	0.2157	0.00534343	0.00379347	0.00631585	0.00344451	0.00445202	0.0075009	0.00368468	0.00595177	0.00396043	0.00308173	0.00443011	0.0058678	0.00730945	0.00528083	0.0043447	0.0058265	0.00508589	0.00330688	0.00714261	0.00421782	0.00549352	0.00767756	0.00480933	0.00418768	0.00271465	0.0042081	0.00568489	0.00680983	0.00460337	0.00657566	0.00296664	0.00395193	0.00453257	0.001357265	72.5487	0.0112638	-5.396466	0.01262106	0.8924603	0.3015414
87360	-4809.216	-4909.875	100.6586	0.35864	0.265959	0.00363972	0.00441368	0.00490501	0.00401556	0.00457046	0.00664	0.0049846	0.00540668	0.00373031	0.00402002	0.00569215	0.00468498	0.0050598	0.00502837	0.00353375	0.00600577	0.00473976	0.00418802	0.00507766	0.00588294	0.00515164	0.00552014	0.00495415	0.00708061	0.00634699	0.00371502	0.00482382	0.00448712	0.00294528	0.0039395	0.00550419	0.00343889	0.00439042	-0.02785051	79.58155	0.02850022	-5.42833	0.0006497071	43.86626	0.2363146
87380	-4826.46	-4919.95	93.48918	0.292927	0.219458	0.00428224	0.00415236	0.00646831	0.00539015	0.003652	0.00578402	0.00410582	0.00605309	0.00454913	0.00337451	0.00632551	0.00445018	0.00565943	0.006261	0.00408013	0.00537072	0.00533335	0.0022608	0.00379093	0.00462147	0.00585587	0.00511047	0.00416288	0.00407023	0.00502935	0.00503851	0.00667824	0.00264477	0.00286139	0.00526372	0.00563243	0.00360072	0.004399942	-0.03174851	75.27865	0.03439404	-5.426164	0.002645526	13.00083	0.2730371
87400	-4784.419	-4916.721	132.3017	0.218197	0.225927	0.00475511	0.00494496	0.00491746	0.00475116	0.00421181	0.00534051	0.00400036	0.004538	0.00416028	0.00464538	0.00439963	0.00452621	0.00406054	0.00484773	0.00424817	0.00453137	0.00376576	0.00373805	0.00483406	0.00388256	0.00394647	0.00490981	0.00398151	0.00439726	0.00453675	0.00451242	0.00467066	0.0047858	0.00430553	0.00492723	0.00459312	0.00449496	0.004525579	-0.0370443	72.11512	0.04337523	-5.39801	0.006330926	6.851324	0.08240533
87420	-4809.085	-4917.12	108.0349	0.245264	0.233731	0.00493763	0.00524662	0.00528179	0.00438963	0.00442478	0.00571675	0.00494414	0.00570386	0.00483039	0.00427588	0.004943	0.00471154	0.00508216	0.00415686	0.00471493	0.00697098	0.00456125	0.00626891	0.00540351	0.00422936	0.00446999	0.00527218	0.00373136	0.00573946	0.00606072	0.00452233	0.0049143	0.0064157	0.00429316	0.00570053	0.00488927	0.00416787	0.005233097	-0.02213245	74.81106	0.09734412	-5.252752	0.07521167	1.294269	0.1976331
87440	-4815.376	-4909.488	94.11277	0.27306	0.217394	0.0037404	0.00312923	0.00449687	0.00611791	0.00472282	0.00774222	0.00387465	0.00322483	0.00417637	0.00486233	0.00507674	0.00402655	0.00517968	0.00554886	0.00370305	0.00587663	0.00382289	0.00695446	0.00759617	0.00604441	0.0055192	0.00547742	0.00539712	0.00582051	0.0043033	0.00456961	0.00512083	0.0044647	0.00535694	0.00378803	0.0058301	0.00526708	0.005183347	-0.03315094	103.8029	0.121041	-5.262304	0.08789009	1.377186	0.2385162
87460	-4822.151	-4914.854	92.70306	0.30737	0.202101	0.00621626	0.00453483	0.00366935	0.00264007	0.00556302	0.00623885	0.00402533	0.00494904	0.00216545	0.00366864	0.00539693	0.00303822	0.0048487	0.00478415	0.00368714	0.00435613	0.00384143	0.00269321	0.00481242	0.0041904	0.00559593	0.00555892	0.00448829	0.00324047	0.00389758	0.00400333	0.00384841	0.00257042	0.00263877	0.00424185	0.00355601	0.00283581	0.003856031	-0.02802217	131.4267	0.1368862	-5.558117	0.108864	1.257405	0.2401493
87480	-4824.543	-4911.717	87.17334	0.367207	0.222188	0.00382857	0.00370926	0.00304055	0.00278726	0.00443114	0.00811429	0.00346207	0.00332966	0.00314529	0.00352648	0.00410963	0.00453859	0.00272719	0.00298277	0.00320272	0.00516837	0.00316897	0.00344472	0.00240502	0.00623638	0.00469436	0.00563518	0.00234927	0.00712663	0.00686117	0.00298525	0.00520032	0.00505973	0.00274376	0.00338856	0.00536369	0.00209965	0.00374329	-0.02516494	87.59477	0.1379582	-5.58779	0.1127932	1.223107	0.3235108
87500	-4810.14	-4901.505	91.36502	0.322133	0.220873	0.0043315	0.00281866	0.00314804	0.00316801	0.0029551	0.00445196	0.00262107	0.00372912	0.00170679	0.00254923	0.00503593	0.00318436	0.00521424	0.00501634	0.00255659	0.0042933	0.00286134	0.00323757	0.00267157	0.00250848	0.00315049	0.00532923	0.00264285	0.00265414	0.00527411	0.00365777	0.00415795	0.00377902	0.00551943	0.00436273	0.00436537	0.00605265	0.003654228	-0.02010057	111.764	0.193466	-5.611871	0.1733654	1.115943	0.3004285
